essay_id,sentence_id,sentence,Aspirational,Attainment,Community_Consciousness,Familial,Filial_Piety,First_Generation,Navigational,Perseverance,Resistance,Social,Spiritual,class_0
essay_01423,s010406,"in previous courses in this subject, i have not necessarily struggled but have had to work hard to do well.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01423,s010407,"seeing as my courses are only getting harder and my outside responsibilities are only growing in numbers and in time commitment, i figured that being proactive in my learning was going to be critical this semester.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01423,s010408,the material formation of this proactiveness has taken form in the sci class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01423,s010409,i had taken a sci class in the past and had found it immensely helpful.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01423,s010410,what i enjoyed about my previous sci class so much as the exam prep that they offered and the intimate setting of the class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01423,s010411,"sometimes in massive science classes, it can be challenging to have your individual questions answered.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01423,s010412,"while there are office hours offered, sometimes office hours do not work for my schedule or it is so heavily attended that i only am able to ask one question.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01423,s010413,"after having a successful time in sci both emotionally and gradewise, i knew that it would be advantageous to rejoin a sci class this semester.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01424,s010414,why am i here?so why am i here in the class sci0115?,0,0,0,0,0,0,0,0,0,0,0,1
essay_01424,s010415,i am simply there to have more guidance and practice on the material taught to me in my chemistry class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01424,s010416,"i believe that this class will help me out since i lack on actually practicing with the lesson material and just study everything a day or two before the big test, quiz, or exam.",0,0,0,0,0,0,0,0,0,1,0,0
essay_01424,s010417,and notice that the teachers of this class are students just like me and that made me feel relieved and more comfortable.,0,0,0,0,0,0,0,0,0,1,0,0
essay_01424,s010418,this is my first time taking a tutoring class and i knew i made the right choice deciding to take this science class i will need the help with chemistry either i took this or not.,0,0,0,0,0,0,0,0,0,1,0,0
essay_01424,s010419,i knew that i was pretty bad with science as a subject since i was little.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01424,s010420,"whether it would be biology or chemistry, i knew that i would need extra support when it comes to science.",0,0,0,0,0,0,0,0,0,1,0,0
essay_01425,s010421,"due to my challenges with the subject.personally, chemistry has always been a difficult subject.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01425,s010422,"teachers make the difference, and my high school honors chem instructor made the subject challenging.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01425,s010423,"maura concoran, my chem 100 professor, made the subject much easier through her explanations and through attending office hours.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01425,s010424,"im taking this sci 115 course to guarantee studying for chem 115 and to overall feel prepared for exams, homework, etc.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01425,s010425,exams are my weakness and often stopped me from getting as.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01425,s010426,hopefully this course will offer extra help.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01426,s010427,sydney gonzalezdesantiago feb.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01426,s010428,"28, 2020so the reason why i wanted to sign up for the sci courses is because i need help on the side line in order to refresh my skills from high school.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01426,s010429,so for chemistry i just want to relearn the basics because the last time i took chemistry was my junior year in high school.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01426,s010430,i like how this course is making me remember the little stuff i forget but also teaching me about stuff i really forgot about.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01426,s010431,for example hybridization levels.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01426,s010432,i completely forgot about those guys because its like so basic but yet important as one continues to build their chemistry skills as the courses get harder.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01426,s010433,the reason why i joined the calculus sci course is because i struggle in math.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01426,s010434,but both these are really good tutoring sessions because the students teaching know the tricks in order to survive the main course.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01427,s010435,i am here because i needed the extra units to qualify for financial aid and it worked nicely because it would allow me to work more on chem321.,0,0,0,0,0,0,1,0,0,0,0,0
essay_01429,s010443,"alexis banuelos sci 230 feb 11, 2020 i am in this class because i needed another unit and this was like the perfect class because it would allow me to get the credit and gain a deeper knowledge of bio 230.",0,0,0,0,0,0,1,0,0,0,0,0
essay_01429,s010444,"when taking bio courses, i heard that it could be hard to not only retain the information but be able to fully grasp the concept of the material due to the fact that so much new information is given to you in short amounts of time.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01429,s010445,so this class seemed like the best way to balance that.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01429,s010446,"i also am a very hands oninteractive learner and i dont really get that in the lecture but in this class, i think that i will be able to better understand the material better because of that.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01429,s010447,i also really like that it is a super small class and we only meet once a week.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01429,s010448,"because the size of the class, i dont feel as embarrassed to ask questions.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01430,s010449,i am here because of a variety of reasons.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01430,s010450,the initial reason i took this course was because i needed a one unit course to be considered a full time student.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01430,s010451,"i work to pay my rent and go to school, and this class would help balance these two major time constraints on my life especially since it aids in my understanding in bio 230.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01430,s010452,my reasoning for taking this class has since been changed.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01430,s010453,i see the value in networking and getting to know my fellow colleagues.,0,0,0,0,0,0,0,0,0,1,0,0
essay_01430,s010454,it is also a great course for mastering the information in bio 230.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01430,s010455,i see the opportunity to give and receive help.,0,0,0,0,0,0,0,0,0,1,0,0
essay_01430,s010456,personally i find that thats the best way to learn and truly master a classes concepts.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01430,s010457,"all in all, i am happy with this course as it seems to be here only to help.",0,0,0,0,0,0,0,0,0,1,0,0
essay_01430,s010458,i look forward to spending every tuesday of this semester in your sci class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01431,s010459,i am here in this class because bio 230 is the first class in the biology series and it is the foundation to everything we learn from here on out.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01431,s010460,a class specifically for studying and really understanding the concepts that are being thrown at us is exactly what i need because if im going to make it through as a biology major i need to learn everything for comprehension and not just for memorization.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01431,s010461,id hate to get into the upper div classes and still genuinely understand what ive learned and have to continuously struggle to piece together everything.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01431,s010462,i know biology is largely based on building one concept off of another so by taking sci 230 it will help me make sure that the foundation of everything were learning is not lost on me.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01432,s010463,i am in this class because i need extra help studying for bio 230.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01432,s010464,i am a visual learner and for me bio 230 is not a long enough class to accomplish the kind of learning i need.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01432,s010465,ive heard how difficult biology could be and i figured taking two hours out of my day could be the difference between passing the class and failing it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01432,s010466,the reason im here has proven to be a smart decision of mine because this class has helped me learn so much compared to my lecture class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01432,s010467,it helps me feel like an expert on subjects and have an open space with classmates who are struggling with the same things i am.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01432,s010468,having such a large lecture class can be intimidating and its easy to feel like everyone understands it while youre falling behind.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01432,s010469,ive been able to make connections here with friends that explain anything im confused about in simple terms without making me feel like im dumb for not knowing.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010470,i signed up for this class because i wanted to have the best resources available to study for bio 230.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010471,it's been helping so far because we do go over a lot of information.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010472,"i get shy to participate so i just observe, listen, and take notes as much as i can.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010473,"i'm here because i struggle a lot with science classes, and talking to people to form a study group.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010474,i didn't really study with anyone for the first exam but i think i'll be able to for the second exam.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010475,there are a lot of reasons why i could be taking this class and i'm glad i'm taking it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010476,i ended up dropping a class that was during this class so that i could get help for bio 230 instead of trying to teach myself the information.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010477,"office hours seem scary to me sometimes, because i don't know what questions to ask.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01433,s010478,i like this class because they go over important information that will for sure be on the exam.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01434,s010479,im in this class to get all the help i can.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01434,s010480,i find it really hard to retain information during the lecture because its so much information to receive in such a short amount of time.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01434,s010481,and the class is huge so the professors cant check for understanding with every single student.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01434,s010482,sci 230 really makes things more clear.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01434,s010483,honestly i would have absolutely no clue about central dogma and cell division if it wasnt for this class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01435,s010484,i am in the sci230 class to better understand what i am learning in both the lecture and lab class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01435,s010485,"helping me be in a smaller scale room with other peers that are as well trying to learn the same material asking and getting questions, we all found confusing answered.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01435,s010486,its essentially a larger study group that we have more handson review on what we are learning.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01435,s010487,as well it is a great network tool to meet more people that are moving into the same or similar major that i am intending to work towards.,0,0,0,0,0,0,0,0,0,1,0,0
essay_01435,s010488,i have met many people that i now talk to outside of class and help each other with assignments and made our own mini study groups at the library.,0,0,0,0,0,0,0,0,0,1,0,0
essay_01435,s010489,the class is once a week so it does get hard to be able and fit all 3 days of lecture but we review the major topics and that helps me put the subtopics in place where they correspond to and basically wrapping my head around all the terms that are learned.,0,0,0,0,0,0,1,0,0,0,0,0
essay_01436,s010490,i chose to take sci 230 to have a larger community around me so i could have more structure and help with bio 230.,0,0,0,0,0,0,0,0,0,1,0,0
essay_01436,s010491,i thought that sci 230 would give me more insight and go in depth about topics we just blow through in lecture ( and i was right!).,0,0,0,0,0,0,0,0,0,0,0,1
essay_01436,s010492,i found sci 230 to be super helpful in my studying and getting me to really grasp concepts.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01436,s010493,"sci 230 gives me more time to review everything and let it sink it, or to go over questions with everyone else.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01436,s010494,"i don't have to best study methods initially, i tend to procrastinate a lot and cram, so this gives me more time to study.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01436,s010495,i chose bio 230 (mainly because it's a requirement of my major) but also because it's and introductory biology course for my major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01436,s010496,"i learned a lot of the same material in my ap biology course(mostly about cancer) and it feels like a good refresher before i go even further, considering my major is biology.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01436,s010497,"i want a good foundation in biology so that when i get to more advanced topics, i will have a better understanding(unlike some of my other classes like math).",0,0,0,0,0,0,0,0,0,0,0,1
essay_01437,s010498,well according to my major i am supposed to be here.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01437,s010499,there are a lot of reasons i am here i am also interested in science and want to get up to being able to do some science in each area in order to be able to help other people.,0,0,0,0,0,0,0,0,0,0,1,0
essay_01437,s010500,although to this point it is really confusing and i do not thoroughly understand it i am hanging in here .,0,0,0,0,0,0,0,0,0,0,0,1
essay_01437,s010501,physics is an interesting yet so boring topic because of how much things overlap and you have to learn and memorize a lot of things i can just imagine that.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01437,s010502,the real reason though is that i have to take this for medical school as well so as of right now i guess i am all in.,0,0,0,0,0,0,1,0,0,0,0,0
essay_01437,s010503,the only thing is physics has so much concepts and i do not know how to take in so much information in so little time but i guess it is time to start figuring that out.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01438,s010504,i am here because this is a prerequisite for biomechanics and major requirement for my major.,0,0,0,0,0,0,1,0,0,0,0,0
essay_01438,s010505,i am a kinesiology major with an emphasis in exercise and movement sciences.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01438,s010506,i can see physics being beneficial to me in my major because kinesiologists analyze movement and with that you need to understand physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01440,s010514,i am here in this particularly coarse because it is a prerequisite for other classes and necessary to obtain my degree.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01440,s010515,this is my second time attempting to complete physics ( the first attempt i withdrew within the first two weeks; the information was so dense and uninteresting).,0,0,0,0,0,0,0,0,0,0,0,1
essay_01440,s010516,this attempt is a little better where the instructor is not moving as fast or is she as boring.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01440,s010517,"however, she does not give foundation for what shes explaining and assumes everyone is on her page.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01440,s010518,to her defense she does ask if any has questions....,0,0,0,0,0,0,0,0,0,0,0,1
essay_01440,s010519,sometimes its hard to ask what you dont know how to ask and even harder if you assume its only you thats not understanding the material.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01440,s010520,the lab component of physics has been helpful in a way where the instructor there is more approachable and willing to help...which i truly appreciate.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01441,s010521,in my experiences i have always been fascinated by physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01441,s010522,however i never considered it as a major for me only a hobby or side interest.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01441,s010523,for that reason i am taking physics because i enjoy studying the topic.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01441,s010524,i am a business administration major and i am not required to take physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01441,s010525,however i did need a lab and a physical science for me ge's and i instantly thought of physics when i learned that.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01441,s010526,so far i have not had trouble in the class because it is all stuff that i learned in my high school physics class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01441,s010527,however i have enjoyed going to lab because i did not get a chance to do many labs in high school physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01441,s010528,overall i think i am here because i enjoy studying physics and it covers two of my ge's but i am enjoying it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01442,s010529,chris seng reflective journal 1 i am here because as a stem major i need a certain amount of units from the calculus and physics section in order to graduate.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01442,s010530,"in order to progress and graduate with my ba in marine biology and limnology, i have to take these courses.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01442,s010531,"a very long amount of time has passed since i took a physics course, i havent taken physics since freshman year of high school.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01442,s010532,"in order to get a fundamental knowledge on physics, i must do well in these classes which will help my understanding of the science world in a better way.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01442,s010533,physics can be used in several different ways when it comes to marine biology.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01442,s010534,"i believe in my case because i want to work with sharks, physics will play a large part when it comes to the sharks ability to sense living things due to their electroreceptors.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01443,s010535,i am here to meet the course requirements needed for my major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01443,s010536,"physics is not an easy subject for me, but since it is necessary for my major, i plan to follow through with the course lecture and lab.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01443,s010537,"since i need to pass the lecture and lab, i am here to learn and apply these concepts to my major.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01444,s010538,"i am here because this is a class that i need to take for my major, bio chemistry.",0,0,0,0,0,0,1,0,0,0,0,0
essay_01444,s010539,i dont particularly enjoy the assignments given due to how tedious they can be.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01444,s010540,the instructor is friendly which is a pro.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010549,i am here because i decided that i did not want to become a nurse.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010550,i grew up with my parents always influencing me that i should be in the medical field.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010551,my favorite toy growing up was a doctor's kit of toys for children but as i have grown older i realized that my calling was not to work with people in the medical field.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010552,i spent my first two years of college getting prepped to go to nursing school and i had a realization i did not want to do that.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010553,it was such a struggle for me to realize who i was and where i wanted to be.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010554,i decided i needed to change my major and changed it to general biology.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010555,i realized my passion throughout my whole life has stemmed from my love for animals.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010556,if there is something that i love more than anything besides my friends and family it is animals.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01446,s010557,i am finally following a path that i believe i am meant to be on and the journey has been rough but i know in the end it will all be worth it to work in a field i am passionate about.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01447,s010558,"i'm here not only because it's a requirement, but a bit because small things have gotten in my way in my previous three years of college that have prevented me from taking it sooner.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01447,s010559,with major changes and not knowing where i land in the firsts year and feeling like i had to play catch up the following two and even in my last year.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01447,s010560,"my determination to graduate on time, applying to veterinary school, and found love for science has me driven to taking these types of classes.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01448,s010561,"why am i here?i'm here to get my degree, although sometimes i feel as though i've hit a a wall.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01448,s010562,"between stressing about classes, money for rent, and trying to looking for a job i think i'm holding on.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01448,s010563,i just need to finish my classes as fast as possible i dont want to be a burden to my mom when i need money.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01448,s010564,i'm taking this class in order to complete my course requirments.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01448,s010565,"i'm a biology major, and ill be taking the class that follows this one.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01449,s010566,"the general physics laboratory is required as a complement to the general physics course, and also to fulfill a general education requirement.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01449,s010567,my aim in taking this course to reinforce what i learn in my general physics class through the physical application of theoretical concepts.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01449,s010568,i specifically chose this class during the time that it occurs because it was the only class that would fit in my current schedule.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01449,s010569,"i took this class so i would not have to take a lab next semester if i passed, and it would be better to take a lab and a regular science class together rather than take the lab by itself because i might forget about the concepts learned in the regular science class and have difficulty in the lab by itself as a result.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01449,s010570,"last semester, i did not have the time in my schedule for a biology lab, so i had to take a lab for physics instead.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01449,s010571,"passing this class is important to me, i want to be be able to finish my general education requirements as fast as possible, so therefore, i have to take this class to be able to do so.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01450,s010572,i am here because it is part of my prerequisite for my major and because ive never taken physics before so this would be something new for me.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01450,s010573,ive always been interested in learning or taking a physics class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01450,s010574,i am also here because i heard you were a great teacher from some of my friends.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01450,s010575,i am here also because i enjoy learning about science and new theories and concepts.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01450,s010576,ive always wanted to learn about physics but none of my teachers in highschool made it interesting thats why i never took it in highschool.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01450,s010577,"i am also here because i needed a tuesday and thursday lab class, i dont have space during my monday, wednesday or friday session because my schedules already packed.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01450,s010578,i am also here because i just finished taking calculus 1 last semester and i wanted to take calculus first before i took physics so that way i wouldnt be lost.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01451,s010579,i am here because i need to take physics as a ge class and potentially use the skills i learn in this class for future classes.,0,0,0,0,0,0,1,0,0,0,0,0
essay_01451,s010580,so far i am enjoying this lab and learning new things about physics that i never knew before.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01451,s010581,its interesting that there are so many things i do in everyday life that relates to physics and i never realized these little things until now.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01451,s010582,physics in general is a fascinating topic and answers many questions about us and our planet and i feel like most of our questions can be answered because of physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01451,s010583,i am looking forward to see what else i can learn from this class from here on out.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01452,s010584,im a stem major or more specifically im a mechanical engineering major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01452,s010585,"ive taken a physics course before in my juniour year of high school and received a b, but in all honest i have no idea how i got that grade.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01452,s010586,my knowledge on the subject of physics other than the basics is kind of abysmal and my knowledge when it comes to electricity and magnetism is pretty bad.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01453,s010587,im willing to work hard for this grade and do whatever is necessary to do well.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01453,s010588,"though i'm not going to lie, ive been a little embarrassed to seek help in the past i know without extra help i most likely will not pass this class.",0,0,0,0,0,0,0,0,0,1,1,0
essay_01453,s010589,"so i'll do my best to come on time and be present for whatever activity youll have instore for the class and i'll bring my willingness to learn, a good attitude, and hopeful enough knowledge and understanding on a topic to help someone else who might need assistance.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01453,s010590,"i'll also try my best to be more willing to participate and raise my hand more to help move the lesson along, but i will say i am kind of shy, so please be patient with me.",0,0,0,0,0,0,0,0,0,1,1,0
essay_01453,s010591,"hi my name is landrew wilford, i'm a stem major or more specifically im a mechanical engineering major.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01453,s010592,"ive taken a calculus course before in my sophomore year of high school and received a b, but in all honesty i have no idea how i got that grade.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01453,s010593,my knowledge on the subject of calculus other than the basics is kind of abysmal and my knowledge when it comes to electricity and magnetism is pretty bad.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01454,s010594,i got bad grade on my first test wanted to give up but i shouldnt now i know i should do the suggested hw and practice more i should get better grades next time,0,0,0,0,0,0,0,1,0,0,0,0
essay_01455,s010595,"even though going into the stem field was not my first choice, as i grew up i began to develop curiosity about the things around me.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010596,"for example, when i got my first ever computer, i was so fascinated by how it can do literally anything i ""command"" to it.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010597,"it made me question how, and who came up ideas like this.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010598,later on anything with technology drove my interest.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010599,i feel like the world is rapidly growing and changing and technology is the main reason why it is.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010600,i want to be part of a change like this.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010601,knowing that my work will make a change.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010602,"i always had a passion for math too, so it just all added up.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010603,like math is very difficult for other and it is for me too but i like the challenge i love the feeling like i solved it no matter how hard and long time it took me.,0,0,0,0,0,0,0,1,0,0,0,0
essay_01455,s010604,"i feel like my head is always working, it so weird to explain but like i just be thinking to myself like imagine if we our phone battery could last longer.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010605,little things like that showed my curiosity basically in the little things.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01455,s010606,this reflection only gets to show a little bit of my interest in the stem field.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01456,s010607,23209why am i here?,0,0,0,0,0,0,0,0,0,0,0,1
essay_01456,s010608,i am here because i am motivated to try and be successful.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01456,s010609,"from my results last semester, i received all as which felt amazing since the rest of my college career was abysmal based on the transcripts.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01456,s010610,"i do want to succeed, but i am not afraid to fail either as long as i can find one thing of any size to show i learned something and what to do for the next time.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01456,s010611,"i understand that this course will be difficult, but that brings an exciting challenge because it would make it that much more satisfying given that i do succeed.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01458,s010615,i enrolled in this class because organic chemistry is one of those subjects where most people struggle a lot in and i do not want to struggle like they did so thats the main reason why i am here.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01458,s010616,"for me, chemistry is a fairly difficult subject because for the early classes, a lot of it was calculations and math is not my forte.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01458,s010617,"leading into organic chemistry, you have to either be able to visualize the different molecules or be able to recreate it using a molecule kit.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01458,s010618,there are only a few molecules that are dealt with in organic chemistry but they contribute to a vast amount of organisms in the world.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01458,s010619,"to better understand what compounds these molecules can make, i decided to take sci. since the class is taught by students who took organic chemistry, they know what the professors are looking for and how to approach certain questions.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01458,s010620,"from what i hear, this is one of those classes that shows who is ready for a very hard class that is not necessarily required knowledge but is used when going to medical school.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01458,s010621,hopefully i will learn the little tricks needed to get that a in the class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01460,s010629,the reason why i am here is because ive heard chemistry is hard and it intimidates me.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01460,s010630,going back to high school brings back really bad memories.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01460,s010631,ive had good times and bad times with science over audrey my school years back in middle school i had to my opinion one of the best physics teachers and he started a sparking me that started liking science but after that the other teachers i had just made me dislike science overall and not show up to class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01460,s010632,just to name chemistry intimidates me because of past situations ive had with past teachers but thats the reason why i chose to take sci 115 so i can overcome the intimidation and to show myself that i can do it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01460,s010633,i dont regret joining sci 115 because it has helped me a lot and it has helped me learn new learning techniques that i wouldnt learn on my own and has helped me to learn new ways to study and to learn and how to do chemistry over all.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01461,s010634,i feel i signed up for this class because it seems that chemistry is going to prove difficult for me.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01461,s010635,"the lecture class also doesnt really suit my learning, i need more of a one on one environment for true absorption.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01461,s010636,i need to work it out on my own on paper or try to then have it be shown to me on how to correctly go about solving the problem.,0,0,0,0,0,0,0,0,0,0,0,1
essay_01461,s010637,"this peice is essential for me, making the mistakes now and seeing how to avoid them keeps me from doing this process on testsquizes.",0,0,0,0,0,0,0,0,0,0,0,1
essay_01461,s010638,working my issues out here will be my main support aside from homework.,0,0,0,0,0,0,0,0,0,0,0,1
