essay_id,sentence_id,sentence,label
essay_01392,s010193,i chose astronomy 115 because of ge requirement of the university.,0
essay_01392,s010194,"also, we have to take one lab course and i choose astronomy 116 thinking it will be easy if i will take astro 115 and 116 simultaneously.",0
essay_01392,s010195,the reason why i chose specifically this type of science because i have never taken this type of science in my education life.,0
essay_01392,s010196,i thought it will be interesting to learn about sky and universe.,0
essay_01392,s010197,i wanted to try something different and i went for it.,0
essay_01392,s010198,this course seems easiest out of all other science lab courses.,0
essay_01392,s010199,"overall, i'm so far more than satisfied why i'm here.",0
essay_01392,s010200,as i expected this course is pretty interesting and i found out more things that i wasn't aware of.,0
essay_01392,s010201,"also, astronomy wasn't quite the same as i thought and i found answers to my questions.",0
essay_01392,s010202,i have taken some other classes in my previous years of education and i surely can say this one is the most interesting one.,0
essay_01393,s010203,"i am here in this class because first, i had to take it.",0
essay_01393,s010204,i needed to take a lab in order to complete a section (honestly i don't really know most of these ge's) and i didn't want to take the lab for biology so i'm here.,0
essay_01393,s010205,"as for the second reason, i could have not come to class today, but i am here because this class is only once a week and it's quite interesting.",0
essay_01393,s010206,"we get to do more hand on activities which is how i kind of learn better, or it's proven for people to learn better this way.",0
essay_01393,s010207,i have astronomy lecture 15 min before this lab so it's really helpful to have these back to back so that it is easier to not forget information and to ask follow up questions i still has from the lecture.,0
essay_01393,s010208,"while this class is like three hours long it sometimes feels less, but then some feel long.",0
essay_01393,s010209,i also get anxious when i see people leave early because they finished early because then i start to think that i'm going too slow.,0
essay_01393,s010210,i think i should review the lab right after it too because i need to go at a slower pace to fully understand something.,0
essay_01397,s010236,"but as the weeks go on i've started to realize why i ""keep"" being here, and it's because i actually enjoy learning about this stuff.",0
essay_01397,s010237,the first time i was exposed to this field of study was in 8th grade science class which included a section of astronomy and it was a blast.,0
essay_01397,s010238,"i guess since then, i've forgotten how intriguing this whole field of study was and the reason i keep coming to this lab is because it's fun and interesting, though i wish i wasn't as long as it is; i realize though why that is.",0
essay_01399,s010251,i come straight from work so i am usually late and then i am here sweating.,0
essay_01399,s010252,im here because i sort of know whats going in astronomy and try to pay attention.,0
essay_01399,s010253,one of my best friends back home is also an astronomy minor and enjoys teaching me what i dont understand.,0
essay_01399,s010254,he says it makes him feel smart.,0
essay_01399,s010255,overall this is the only science with a lab that i thought i would be semi successful in.,0
essay_01399,s010256,it takes a lot of effort for me to study and work for this class because i have a short attention span with things im not fully interested in.,0
essay_01399,s010257,the labs are better than if i were to be in biology or chemistry because i can at least understand whats going on in this class.,0
essay_01399,s010258,its more logic based and memorization and thats something i can do easily.,0
essay_01400,s010259,i am here because last semesters sci course was extremely beneficial to me.,0
essay_01400,s010260,i believed it played an immense role in the grade that i got in the biology lecture and even our lab course as well.,0
essay_01400,s010261,sci courses are super helpful and really do allow the students to understand the material from lecture much more than a student who isnt taking this course.,0
essay_01400,s010263,"lastly, i am here because i really want to learn the material much more than i would in lecture alone as we go more into depth and break things down in the sci courses.",0
essay_01401,s010264,the main reason why i am here is because i needed 12 units so i can be considered a full time student.,0
essay_01401,s010265,because before i had 10 units because i was only enrolled in biol 240 and chem 115 which are both 5 unit classes.,0
essay_01401,s010266,and my advisor recommended i shouldn't take any more regular classes because chem 115 and biol 240 are hard classes already and im taking them together.,0
essay_01401,s010267,and i wanted to be considered a full time student so she recommended i take the support class for chem 115 and biol 240 so i can have 12 units.,0
essay_01401,s010268,i've taken support classes in the past and it alwats helps.,0
essay_01401,s010269,also its a free a for my gpa as long as i show up to the class.,0
essay_01401,s010270,i suppose the second reason why im here is just for the extra support im case if i need it since there are some hard classes so it wouldn't hurt to just take them.,0
essay_01402,s010271,i suppose the second reason why im here is just for the extra support im case if i need it since these are some hard classes so it wouldn't hurt to just take them.,0
essay_01403,s010272,the reason why i am here is to seek help with bio 240 because biology it is not my strong suit in subject wise.,0
essay_01403,s010273,i want to be able to develop need strategies of ways to help my studying habits that way when it comes to the exam i can be more prepared and well aware of the information than i usually would.,0
essay_01403,s010276,in which i can learn from them as well from their tactics.,0
essay_01403,s010277,"overall, i want to be able to understand biology more.",0
essay_01404,s010278,"i am in sci 335 class because i would like to review the lessons we went through in the chemistry class im already in, chem 335, and have a better understanding of the concepts.",0
essay_01404,s010281,"i also work better with smaller groups, which isnt something i can get in a large lecture class like chem 335.",0
essay_01404,s010282,"i feel like this class would really help me with organic chemistry because i definitely had trouble in my organic chemistry part i, but the workshop helped me a lot.",0
essay_01404,s010283,i also like the idea of being able to review the concepts right after class so the timing of this class best works for my schedule.,0
essay_01406,s010289,"personally, when i decided to add this class, it was because i thought o chem 2 was difficult.",0
essay_01406,s010290,"i took the class last semester and completely stumbled and failed because i didn't understand any of the concepts in the beginning, and gave up for the rest of the semester.",0
essay_01406,s010291,"i had just transferred from a community college, where i took o chem 1.",0
essay_01406,s010292,"i barely passed that class, and put little to no effort learning in o chem 1 because the teacher was lenient and gave me a passing grade to be nice.",0
essay_01406,s010293,now i struggle with o chem 2 because i don't knowremember anything from o chem 1.,0
essay_01406,s010294,"i am taking this class because i decided not to take the sci support class last semester, and i should have to help me better.",0
essay_01406,s010295,"my decision to take this course also was because it is only once a week for two hours, and i don't feel as pressured to be good in the subject because everyone else in the class also feels uneasy as it is a difficult subject.",0
essay_01407,s010296,i am taking this sci class in order to learn more about organic chemistry.,0
essay_01407,s010297,this class is like a required study session that i get credit for.,0
essay_01407,s010298,i am here because i know i could use the extra help and it would really help solidify the concepts that i have learned in class.,0
essay_01407,s010299,it is also a great class to make friends or meet new people that are also taking the same subject as you.,0
essay_01407,s010300,"for example, there are two different organic chemistry teachers right now so some of the other students can teach us about topics we havent learned yet and vice verse.",0
essay_01407,s010302,i am here because i know that this sci class will help me get a much better grade than if i did not do this class.,0
essay_01408,s010303,the reason why i joined a sci course is to help me understand organic chemistry ii and to learn beyond what is taught in the short hour of lecture.,0
essay_01408,s010305,i find it easier to study with a whole group of people because concepts can be learned faster with different study habits and tactics that others have.,0
essay_01408,s010306,"especially when clearing up confusions and things that were not understood in lecture, i believe sci is where that can happen and those skills can be enhanced with that additional hour and a half devoted to group study.",0
essay_01408,s010307,"but, why am i here?",0
essay_01408,s010308,"in all honesty, this is the second time that i am taking ochem, so i want to make sure i pass this time.",0
essay_01408,s010309,i want to take sci because ochem ii the first time was difficult to understand from the start and was a lot of information to grasp onto.,0
essay_01408,s010310,"so i entered the course wanting the help needed to understand all the content being taught in lecture in a more dumbed down and simpler setting, and to force myself to study the content.",0
essay_01410,s010319,"today, i am here in san francisco, california.",0
essay_01410,s010320,the reason behind me being here is my father went to panama and met my mother.,0
essay_01410,s010321,they got married and eventually moved back to the united states.,0
essay_01410,s010322,"they had my older brother, and went back to panama and had me.",0
essay_01410,s010323,"my dad was in the military so, we moved around a little bit.",0
essay_01410,s010324,"i went from panama to miami, florida then to delta junction, alaska then athens, alabama and finally i moved out to san francisco, california to attend college.",0
essay_01410,s010325,i am awake now at 9:30am because i picked classes i require for my degree.,0
essay_01410,s010326,"i picked this degree to use the knowledge gained to create, build, and develop business in the future.",0
essay_01410,s010327,the reason for me being in this class room today is to complete the first assignments on ilearn and to do the first lab assignment.,0
essay_01410,s010328,i am doing this course to be able to have the prerequisite for the next course in line in my degree.,0
essay_01411,s010330,i chose this specific time because i just wanted to get this class done as early as possible so i can have the rest of the day to do whatever i want to do.,0
essay_01411,s010331,"i don't like waking up early, but that is a sacrifice i am willing to make in order to have the rest of my day to myself.",0
essay_01411,s010332,"i normally don't do anything anyway, but i have the possibility of making plans if i wanted to.",0
essay_01411,s010333,"as for the philosophical side of this question, i wonder that all the time.",0
essay_01411,s010334,it feels like we don't know our purpose or why we are here until our final moments when we reflect on our past.,0
essay_01412,s010335,"when the question ""why am i here?"" gets asked, i instantly think they are referring to where i currently am at that exact time and place of being asked.",0
essay_01412,s010336,"although that is my outlook on it, this question can become more in debt by adding on to the question continuously for example; why am i here in college?",0
essay_01412,s010337,why am i here in san francisco?,0
essay_01412,s010338,why am i currently here sitting in this lab class typing this response?,0
essay_01412,s010339,and so forth.,0
essay_01412,s010340,these questions typically can all be answered through one reasoning since they all tend to tie in together in the end.,0
essay_01412,s010341,"to begin with a little insight on why i am in san francisco is due to me wanting to be in a city environment when working towards my bachelors degree due to me originally coming from a similar environment, making it a bit easier to adjust.",0
essay_01412,s010342,"being comfortable is very important, especially when moving alone, because of the high chance of home sickness that can arise when making major changes.",0
essay_01412,s010343,leaving home and venturing out to attend college at san francisco state became something i wanted do once i was presented with how this route can lead me to success.,0
essay_01412,s010344,this lab class is one of the few coursessteps needed to complete all requirements made for my degree which is why i am currently completing this response.,0
essay_01413,s010345,im here at sf state because i wanted to go to a 4 year university and it was the most affordable compared to the other universities i was accepted to.,0
essay_01413,s010346,i pay my own tuition and its way cheaper compared to private colleges or out of state colleges too.,0
essay_01413,s010347,"so far, i like everything about it and i dont regret my decision.",0
essay_01413,s010348,the teachers are great and its not a huge party school which i like.,0
essay_01413,s010349,its pretty mellow here and theres a bunch of educated hipsters who attend this university.,0
essay_01413,s010350,i also wanted to note that im glad to even get this class.,0
essay_01413,s010351,its a requirement for my major and im not trying to fall behind.,0
essay_01413,s010352,"if i had not been enrolled in this class, i wouldve also been dropped by my phys 220 class.",0
essay_01413,s010353,im very grateful for this opportunity.,0
essay_01414,s010354,"when i think of the question ""why am i here?"", multiple interpretations pop up in my head.",0
essay_01414,s010355,"however, one rings out louder than the rest without getting too existential, that one relating to why i am at sfsu, studying physics in a temporary building right now.",0
essay_01414,s010356,i chose physics as my major for two main reasons.,0
essay_01414,s010357,"for one, physics was the only subject in high school that i actually enjoyed studying, mostly thanks to having an excellent teacher (shout out to chris balmy.) secondly, thinking about the mechanics of our daytoday lives has fascinated me for a while, since it ensures that physics will always be relevant, no matter the circumstances.",0
essay_01414,s010359,"it could be worse though, at least i don't have any 8 ams. this is my first lab course that feels like a real lab course, so i am very excited to see where this goes!",0
essay_01415,s010360,i am here because i am in need of extra supplementation for cell bio.,0
essay_01415,s010361,i am also taken sci for ochem and figured having the extra help cannot hurt.,0
essay_01415,s010362,i have never taken a sci course so this will be the first semester where i participate in this type of class.,0
essay_01415,s010363,i am also here because i would like to create study groups from those who are also in my class.,0
essay_01415,s010364,i see dozens of people sitting next to me all the time but we do not have the time or opportunity to socialize with one another.,0
essay_01415,s010365,taking this course will give us those chances to meet and greet in a way with fellow peers.,0
essay_01415,s010366,"but overall, i am here because i need extra help with cell bio.",0
essay_01415,s010367,"i also want to test the waters so to say, with taking these courses and what they consist of.",0
essay_01417,s010370,"i was originally unable to make it to come to this section, as i am taking chem 233 that would have overlapped with this class.",0
essay_01417,s010371,"though, as there was a time change i am thankfully now able to be in attendance.",0
essay_01417,s010372,it feels odd now being in a sci class after having taught them for over the past year.,0
essay_01417,s010373,i know that it can get hectic and demoralizing when a section gets closed due to low enrollment.,0
essay_01417,s010374,"bio can be a little daunting, especially since i haven't taken a sci class for bio since the beginning of sophomore year, i look forward to being apart of the class and am thankful that the section for this class was able to stay open!",0
essay_01418,s010375,i am here in sci 305 because i'm at the literal end of my line.,0
essay_01418,s010376,if i don't pass another class i wont be allowed to continue.,0
essay_01418,s010377,i'm here because i'm fighting my hardest at every step and its never enough so now i'm doing even more.,0
essay_01418,s010378,if i had the natural understanding i would not be here.,0
essay_01418,s010379,if i had strong method for learning on my own i wouldn't be here.,0
essay_01418,s010380,i'm here because i'm struggling and am desperately grasping for any hand hold to slow my fall from grace.,0
essay_01419,s010381,"question: why am i here? in this course, i am trying to get some help some other classmates and the students that had recently took this class, engr 305, for help to get the course topic understandable and major able to catch up to the class.",0
essay_01419,s010384,"also, i want to be here is to get more information to work on the subject better and it would help right after the class time to understand the topic better.",0
essay_01420,s010386,roger truong sci305 reflective journal essay 1 02182020 916324765 my name is roger truong.,0
essay_01420,s010387,my major is mechanical engineering.,0
essay_01420,s010388,ive heard many bad stories about how difficult engr305 can potentially be from several fellow classmates who have already taken it.,0
essay_01420,s010389,this made me want to take part of this class (sci305) to further improve my knowledge and understanding of the course.,0
essay_01420,s010390,"in some cases, if i were to not understand some key points from john kims lecture; by being part of sci305, i can potentially get a better understanding of those key points from lectures other than just having to participate in study group sessions.",0
essay_01421,s010391,why am i here...,0
essay_01421,s010392,i guess the reason i choose to be in sci305 was to review concepts of engr 305 and create a stronger foundation of knowledge that i'm expected to know.,0
essay_01421,s010394,to learn everything that i can.,0
essay_01422,s010395,reflective journaling essay 1russell wongsci033302why am i here?why am i here?,0
essay_01422,s010396,well for one i am here because i needed to take this course in order to survive in my current chem 215 class.,0
essay_01422,s010397,"by taking this course, it will give me a better understanding over concepts and formulas that i may have or havent gone over in my lecture for chem 215 class.",0
essay_01422,s010398,"i am also here because it fits my current class schedule, sort of in the middle of it and it is just before the weekend.",0
essay_01422,s010399,"which if i know myself well enough, it will allow me procrastinate less on the weekends over homework and study time for midterms.",0
essay_01422,s010400,i am also in this specific sciclass because one of my friends is in this same class.,0
essay_01422,s010401,the friend who encouraged me to take this class when i was debating whether i should do so or not.,0
essay_01422,s010402,well i am here now because of her and because i need to have a better personal understanding in chemistry because of my major is under the science field.,0
essay_01422,s010403,"to be more specific it is biochemistry, which will require me to take other future courses for my major and i want to have a stable ground which i can stand on and build off of its foundation.",0
essay_01423,s010404,why am i herei am here in this sci class because i am striving for the best possible grade in the parent class i can get and i believe this sci course is critical in helping me attain this grade.,0
essay_01423,s010405,"despite being a science major, i do not have a natural proclivity for the parent class.",0
essay_01423,s010406,"in previous courses in this subject, i have not necessarily struggled but have had to work hard to do well.",0
essay_01423,s010407,"seeing as my courses are only getting harder and my outside responsibilities are only growing in numbers and in time commitment, i figured that being proactive in my learning was going to be critical this semester.",0
essay_01423,s010408,the material formation of this proactiveness has taken form in the sci class.,0
essay_01423,s010409,i had taken a sci class in the past and had found it immensely helpful.,0
essay_01423,s010410,what i enjoyed about my previous sci class so much as the exam prep that they offered and the intimate setting of the class.,0
essay_01423,s010411,"sometimes in massive science classes, it can be challenging to have your individual questions answered.",0
essay_01423,s010412,"while there are office hours offered, sometimes office hours do not work for my schedule or it is so heavily attended that i only am able to ask one question.",0
essay_01423,s010413,"after having a successful time in sci both emotionally and gradewise, i knew that it would be advantageous to rejoin a sci class this semester.",0
essay_01424,s010414,why am i here?so why am i here in the class sci0115?,0
essay_01424,s010415,i am simply there to have more guidance and practice on the material taught to me in my chemistry class.,0
essay_01424,s010419,i knew that i was pretty bad with science as a subject since i was little.,0
essay_01425,s010421,"due to my challenges with the subject.personally, chemistry has always been a difficult subject.",0
essay_01425,s010422,"teachers make the difference, and my high school honors chem instructor made the subject challenging.",0
essay_01425,s010423,"maura concoran, my chem 100 professor, made the subject much easier through her explanations and through attending office hours.",0
essay_01425,s010424,"im taking this sci 115 course to guarantee studying for chem 115 and to overall feel prepared for exams, homework, etc.",0
essay_01425,s010425,exams are my weakness and often stopped me from getting as.,0
essay_01425,s010426,hopefully this course will offer extra help.,0
essay_01426,s010427,sydney gonzalezdesantiago feb.,0
essay_01426,s010428,"28, 2020so the reason why i wanted to sign up for the sci courses is because i need help on the side line in order to refresh my skills from high school.",0
essay_01426,s010429,so for chemistry i just want to relearn the basics because the last time i took chemistry was my junior year in high school.,0
essay_01426,s010430,i like how this course is making me remember the little stuff i forget but also teaching me about stuff i really forgot about.,0
essay_01426,s010431,for example hybridization levels.,0
essay_01426,s010432,i completely forgot about those guys because its like so basic but yet important as one continues to build their chemistry skills as the courses get harder.,0
essay_01426,s010433,the reason why i joined the calculus sci course is because i struggle in math.,0
essay_01426,s010434,but both these are really good tutoring sessions because the students teaching know the tricks in order to survive the main course.,0
essay_01428,s010436,i am here because i really want to know if biology is my passion.,0
essay_01428,s010437,i have always loved science so my initial connection to this was i wanted to work in a lab.,0
essay_01428,s010438,this semester is the first time i am taking a biology course so it would be the perfect opportunity to decide whether i want continue my career in biology or change my major.,0
essay_01428,s010439,i also felt that if i surrounded myself with more like minded people i could see how their experience in this field have effected them.,0
essay_01428,s010442,i can also use this time to do the work i feel is more difficult.,0
essay_01429,s010444,"when taking bio courses, i heard that it could be hard to not only retain the information but be able to fully grasp the concept of the material due to the fact that so much new information is given to you in short amounts of time.",0
essay_01429,s010445,so this class seemed like the best way to balance that.,0
essay_01429,s010446,"i also am a very hands oninteractive learner and i dont really get that in the lecture but in this class, i think that i will be able to better understand the material better because of that.",0
essay_01429,s010447,i also really like that it is a super small class and we only meet once a week.,0
essay_01429,s010448,"because the size of the class, i dont feel as embarrassed to ask questions.",0
essay_01430,s010449,i am here because of a variety of reasons.,0
essay_01430,s010450,the initial reason i took this course was because i needed a one unit course to be considered a full time student.,0
essay_01430,s010451,"i work to pay my rent and go to school, and this class would help balance these two major time constraints on my life especially since it aids in my understanding in bio 230.",0
essay_01430,s010452,my reasoning for taking this class has since been changed.,0
essay_01430,s010454,it is also a great course for mastering the information in bio 230.,0
essay_01430,s010456,personally i find that thats the best way to learn and truly master a classes concepts.,0
essay_01430,s010458,i look forward to spending every tuesday of this semester in your sci class.,0
essay_01431,s010459,i am here in this class because bio 230 is the first class in the biology series and it is the foundation to everything we learn from here on out.,0
essay_01431,s010460,a class specifically for studying and really understanding the concepts that are being thrown at us is exactly what i need because if im going to make it through as a biology major i need to learn everything for comprehension and not just for memorization.,0
essay_01431,s010461,id hate to get into the upper div classes and still genuinely understand what ive learned and have to continuously struggle to piece together everything.,0
essay_01431,s010462,i know biology is largely based on building one concept off of another so by taking sci 230 it will help me make sure that the foundation of everything were learning is not lost on me.,0
essay_01432,s010463,i am in this class because i need extra help studying for bio 230.,0
essay_01432,s010464,i am a visual learner and for me bio 230 is not a long enough class to accomplish the kind of learning i need.,0
essay_01432,s010465,ive heard how difficult biology could be and i figured taking two hours out of my day could be the difference between passing the class and failing it.,0
essay_01432,s010466,the reason im here has proven to be a smart decision of mine because this class has helped me learn so much compared to my lecture class.,0
essay_01432,s010467,it helps me feel like an expert on subjects and have an open space with classmates who are struggling with the same things i am.,0
essay_01432,s010468,having such a large lecture class can be intimidating and its easy to feel like everyone understands it while youre falling behind.,0
essay_01432,s010469,ive been able to make connections here with friends that explain anything im confused about in simple terms without making me feel like im dumb for not knowing.,0
essay_01433,s010470,i signed up for this class because i wanted to have the best resources available to study for bio 230.,0
essay_01433,s010471,it's been helping so far because we do go over a lot of information.,0
essay_01433,s010472,"i get shy to participate so i just observe, listen, and take notes as much as i can.",0
essay_01433,s010473,"i'm here because i struggle a lot with science classes, and talking to people to form a study group.",0
essay_01433,s010474,i didn't really study with anyone for the first exam but i think i'll be able to for the second exam.,0
essay_01433,s010475,there are a lot of reasons why i could be taking this class and i'm glad i'm taking it.,0
essay_01433,s010476,i ended up dropping a class that was during this class so that i could get help for bio 230 instead of trying to teach myself the information.,0
essay_01433,s010477,"office hours seem scary to me sometimes, because i don't know what questions to ask.",0
essay_01433,s010478,i like this class because they go over important information that will for sure be on the exam.,0
essay_01434,s010479,im in this class to get all the help i can.,0
essay_01434,s010480,i find it really hard to retain information during the lecture because its so much information to receive in such a short amount of time.,0
essay_01434,s010481,and the class is huge so the professors cant check for understanding with every single student.,0
essay_01434,s010482,sci 230 really makes things more clear.,0
essay_01434,s010483,honestly i would have absolutely no clue about central dogma and cell division if it wasnt for this class.,0
essay_01435,s010484,i am in the sci230 class to better understand what i am learning in both the lecture and lab class.,0
essay_01435,s010485,"helping me be in a smaller scale room with other peers that are as well trying to learn the same material asking and getting questions, we all found confusing answered.",0
essay_01435,s010486,its essentially a larger study group that we have more handson review on what we are learning.,0
essay_01437,s010498,well according to my major i am supposed to be here.,0
essay_01437,s010500,although to this point it is really confusing and i do not thoroughly understand it i am hanging in here .,0
essay_01437,s010501,physics is an interesting yet so boring topic because of how much things overlap and you have to learn and memorize a lot of things i can just imagine that.,0
essay_01437,s010503,the only thing is physics has so much concepts and i do not know how to take in so much information in so little time but i guess it is time to start figuring that out.,0
essay_01438,s010505,i am a kinesiology major with an emphasis in exercise and movement sciences.,0
essay_01438,s010506,i can see physics being beneficial to me in my major because kinesiologists analyze movement and with that you need to understand physics.,0
essay_01439,s010508,i have never taken physics before mostly because i am intimidated by the math in it.,0
essay_01439,s010509,i am not a math person.,0
essay_01439,s010510,i took this class this semester because i need it and it was a good time for me to take it.,0
essay_01439,s010511,if i didn't need physics for my major i don't think i would have ever taken this class of my own volition.,0
essay_01439,s010512,i think the subject is interesting and understand some basics concepts.,0
essay_01439,s010513,it is just that i don't really like hard sciences as much.,0
essay_01440,s010514,i am here in this particularly coarse because it is a prerequisite for other classes and necessary to obtain my degree.,0
essay_01440,s010515,this is my second time attempting to complete physics ( the first attempt i withdrew within the first two weeks; the information was so dense and uninteresting).,0
essay_01440,s010516,this attempt is a little better where the instructor is not moving as fast or is she as boring.,0
essay_01440,s010517,"however, she does not give foundation for what shes explaining and assumes everyone is on her page.",0
essay_01440,s010518,to her defense she does ask if any has questions....,0
essay_01440,s010519,sometimes its hard to ask what you dont know how to ask and even harder if you assume its only you thats not understanding the material.,0
essay_01440,s010520,the lab component of physics has been helpful in a way where the instructor there is more approachable and willing to help...which i truly appreciate.,0
essay_01441,s010521,in my experiences i have always been fascinated by physics.,0
essay_01441,s010522,however i never considered it as a major for me only a hobby or side interest.,0
essay_01441,s010523,for that reason i am taking physics because i enjoy studying the topic.,0
essay_01441,s010524,i am a business administration major and i am not required to take physics.,0
essay_01441,s010525,however i did need a lab and a physical science for me ge's and i instantly thought of physics when i learned that.,0
essay_01441,s010526,so far i have not had trouble in the class because it is all stuff that i learned in my high school physics class.,0
essay_01441,s010527,however i have enjoyed going to lab because i did not get a chance to do many labs in high school physics.,0
essay_01441,s010528,overall i think i am here because i enjoy studying physics and it covers two of my ge's but i am enjoying it.,0
essay_01442,s010529,chris seng reflective journal 1 i am here because as a stem major i need a certain amount of units from the calculus and physics section in order to graduate.,0
essay_01442,s010530,"in order to progress and graduate with my ba in marine biology and limnology, i have to take these courses.",0
essay_01442,s010531,"a very long amount of time has passed since i took a physics course, i havent taken physics since freshman year of high school.",0
essay_01442,s010532,"in order to get a fundamental knowledge on physics, i must do well in these classes which will help my understanding of the science world in a better way.",0
essay_01442,s010533,physics can be used in several different ways when it comes to marine biology.,0
essay_01442,s010534,"i believe in my case because i want to work with sharks, physics will play a large part when it comes to the sharks ability to sense living things due to their electroreceptors.",0
essay_01444,s010539,i dont particularly enjoy the assignments given due to how tedious they can be.,0
essay_01444,s010540,the instructor is friendly which is a pro.,0
essay_01445,s010541,the reason i am here has several layers.,0
essay_01445,s010542,if someone would have asked me if i would want to take physics in the summer at the beginning of the year i would have said absolutely not.,0
essay_01445,s010543,"however, with the difficulties the world is currently facing i have decided that taking this class is the best decision right now.",0
essay_01445,s010544,by taking this class i am taking care of a pre requisite for medical school.,0
essay_01445,s010545,"also, in taking this class i am preparing myself for my biomechanics class next semester.",0
essay_01445,s010546,though general physics is not required for my major (kinesiology) many of my classmates who have already taken biomechanics have stated that doing this class has made that class that much easier.,0
essay_01445,s010547,though i would much rather have a vacation type of summer that is currently not possible.,0
essay_01445,s010548,for that reason it is that i felt the need to instead take advantage of my time.,0
essay_01446,s010549,i am here because i decided that i did not want to become a nurse.,0
essay_01446,s010550,i grew up with my parents always influencing me that i should be in the medical field.,0
essay_01446,s010551,my favorite toy growing up was a doctor's kit of toys for children but as i have grown older i realized that my calling was not to work with people in the medical field.,0
essay_01446,s010552,i spent my first two years of college getting prepped to go to nursing school and i had a realization i did not want to do that.,0
essay_01446,s010553,it was such a struggle for me to realize who i was and where i wanted to be.,0
essay_01446,s010554,i decided i needed to change my major and changed it to general biology.,0
essay_01446,s010555,i realized my passion throughout my whole life has stemmed from my love for animals.,0
essay_01446,s010556,if there is something that i love more than anything besides my friends and family it is animals.,0
essay_01446,s010557,i am finally following a path that i believe i am meant to be on and the journey has been rough but i know in the end it will all be worth it to work in a field i am passionate about.,0
essay_01447,s010558,"i'm here not only because it's a requirement, but a bit because small things have gotten in my way in my previous three years of college that have prevented me from taking it sooner.",0
essay_01447,s010559,with major changes and not knowing where i land in the firsts year and feeling like i had to play catch up the following two and even in my last year.,0
essay_01447,s010560,"my determination to graduate on time, applying to veterinary school, and found love for science has me driven to taking these types of classes.",0
essay_01448,s010561,"why am i here?i'm here to get my degree, although sometimes i feel as though i've hit a a wall.",0
essay_01448,s010562,"between stressing about classes, money for rent, and trying to looking for a job i think i'm holding on.",0
essay_01448,s010563,i just need to finish my classes as fast as possible i dont want to be a burden to my mom when i need money.,0
essay_01448,s010564,i'm taking this class in order to complete my course requirments.,0
essay_01448,s010565,"i'm a biology major, and ill be taking the class that follows this one.",0
essay_01449,s010566,"the general physics laboratory is required as a complement to the general physics course, and also to fulfill a general education requirement.",0
essay_01449,s010567,my aim in taking this course to reinforce what i learn in my general physics class through the physical application of theoretical concepts.,0
essay_01449,s010568,i specifically chose this class during the time that it occurs because it was the only class that would fit in my current schedule.,0
essay_01449,s010569,"i took this class so i would not have to take a lab next semester if i passed, and it would be better to take a lab and a regular science class together rather than take the lab by itself because i might forget about the concepts learned in the regular science class and have difficulty in the lab by itself as a result.",0
essay_01449,s010570,"last semester, i did not have the time in my schedule for a biology lab, so i had to take a lab for physics instead.",0
essay_01449,s010571,"passing this class is important to me, i want to be be able to finish my general education requirements as fast as possible, so therefore, i have to take this class to be able to do so.",0
essay_01450,s010572,i am here because it is part of my prerequisite for my major and because ive never taken physics before so this would be something new for me.,0
essay_01450,s010573,ive always been interested in learning or taking a physics class.,0
essay_01450,s010574,i am also here because i heard you were a great teacher from some of my friends.,0
essay_01450,s010575,i am here also because i enjoy learning about science and new theories and concepts.,0
essay_01450,s010576,ive always wanted to learn about physics but none of my teachers in highschool made it interesting thats why i never took it in highschool.,0
essay_01450,s010577,"i am also here because i needed a tuesday and thursday lab class, i dont have space during my monday, wednesday or friday session because my schedules already packed.",0
essay_01450,s010578,i am also here because i just finished taking calculus 1 last semester and i wanted to take calculus first before i took physics so that way i wouldnt be lost.,0
essay_01451,s010580,so far i am enjoying this lab and learning new things about physics that i never knew before.,0
essay_01451,s010581,its interesting that there are so many things i do in everyday life that relates to physics and i never realized these little things until now.,0
essay_01451,s010582,physics in general is a fascinating topic and answers many questions about us and our planet and i feel like most of our questions can be answered because of physics.,0
essay_01451,s010583,i am looking forward to see what else i can learn from this class from here on out.,0
essay_01452,s010584,im a stem major or more specifically im a mechanical engineering major.,0
essay_01452,s010585,"ive taken a physics course before in my juniour year of high school and received a b, but in all honest i have no idea how i got that grade.",0
essay_01452,s010586,my knowledge on the subject of physics other than the basics is kind of abysmal and my knowledge when it comes to electricity and magnetism is pretty bad.,0
essay_01453,s010587,im willing to work hard for this grade and do whatever is necessary to do well.,0
essay_01453,s010589,"so i'll do my best to come on time and be present for whatever activity youll have instore for the class and i'll bring my willingness to learn, a good attitude, and hopeful enough knowledge and understanding on a topic to help someone else who might need assistance.",0
essay_01453,s010591,"hi my name is landrew wilford, i'm a stem major or more specifically im a mechanical engineering major.",0
essay_01453,s010592,"ive taken a calculus course before in my sophomore year of high school and received a b, but in all honesty i have no idea how i got that grade.",0
essay_01453,s010593,my knowledge on the subject of calculus other than the basics is kind of abysmal and my knowledge when it comes to electricity and magnetism is pretty bad.,0
essay_01455,s010595,"even though going into the stem field was not my first choice, as i grew up i began to develop curiosity about the things around me.",0
essay_01455,s010596,"for example, when i got my first ever computer, i was so fascinated by how it can do literally anything i ""command"" to it.",0
essay_01455,s010597,"it made me question how, and who came up ideas like this.",0
essay_01455,s010598,later on anything with technology drove my interest.,0
essay_01455,s010599,i feel like the world is rapidly growing and changing and technology is the main reason why it is.,0
essay_01455,s010600,i want to be part of a change like this.,0
essay_01455,s010601,knowing that my work will make a change.,0
essay_01455,s010602,"i always had a passion for math too, so it just all added up.",0
